ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2814960,Bing,NA,2,2020-06-09 17:56:00,2020-06-09 19:28:40,33.960014,-118.280502,33.960014,-118.280502,0,At CA-42/Manchester Ave - Accident.,402, W Manchester Ave,L,Los Angeles,Los Angeles,CA,90003-3328,US,US/Pacific,KHHR,2020-06-09 17:53:00,87,87,9,29.88,10,W,10,0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-479314,MapQuest,201,3,2017-06-11 14:30:12,2017-06-11 15:14:38,39.979351,-82.983917,NA,NA,0,Restrictions due to accident on I-670 Westbound at Exits 4C 5 5A 5B I-71 Innerbelt.,NA,I-670 W,R,Columbus,Franklin,OH,43203,US,US/Eastern,KCMH,2017-06-11 14:51:00,87.1,NA,37,30.08,10,WSW,13.8,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2290278,MapQuest,201,2,2017-10-04 06:50:31,2017-10-04 07:20:07,35.020618,-89.931206,NA,NA,1.02999997139,Accident on TN-175 Shelby Dr between TN-176 Getwell Rd and Delp St.,3981,E Shelby Dr,R,Memphis,Shelby,TN,38118-7719,US,US/Central,KMEM,2017-10-04 06:54:00,68,NA,76,30.36,10,ESE,5.8,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2748192,Bing,NA,4,2020-05-05 17:49:20,2020-05-05 18:04:20,36.86552,-76.43209,36.96821,-76.41573,7.153,Between US-17/Exit 9 and Terminal Ave/Exit 7 - Accident.,NA,I-664 N,R,Suffolk,Suffolk,VA,23435,US,US/Eastern,KPVG,2020-05-05 17:51:00,57,57,59,29.86,10,NE,3,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3416224,Bing,NA,4,2017-09-07 21:33:06,2017-09-08 03:33:06,35.80432,-78.59504,35.80549,-78.59568,0.088,Closed at Brentwood Rd/Yonkers Rd/Exit 12 - Road closed due to accident.,NA,I-440 N,R,Raleigh,Wake,NC,27604,US,US/Eastern,KRDU,2017-09-07 21:51:00,60.1,NA,78,30.12,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1620948,MapQuest,201,2,2018-10-30 08:17:28,2018-10-30 08:47:19,29.709085,-95.493118,NA,NA,0,Accident on Hillcroft Ave at Clarewood Dr.,6599,Hillcroft St,L,Houston,Harris,TX,77081-4701,US,US/Central,KMCJ,2018-10-30 07:55:00,69.8,NA,83,30,10,Calm,NA,NA,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1577328,MapQuest,201,3,2018-10-10 18:12:58,2018-10-10 18:42:31,33.620171,-84.430855,NA,NA,0,Left lane blocked and left hand shoulder blocked due to accident on I-285 Westbound after Exits 58 59 Lake Mirror Rd.,NA,GA-407 W,R,Atlanta,Clayton,GA,30349,US,US/Eastern,KATL,2018-10-10 18:07:00,75,NA,94,29.71,0.8,NE,11.5,0.09,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2991458,Bing,NA,2,2020-02-07 06:48:00,2020-02-07 08:30:00,41.53579,-111.95831,41.53579,-111.95831,0,At UT-90 - Accident. Right lane closed.,NA,S Highway 89,R,Mantua,Box Elder,UT,84324,US,US/Mountain,KBMC,2020-02-07 06:50:00,39,33,72,25.65,10,SSE,8,NA,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2606695,Bing,NA,2,2016-09-27 20:35:47,2016-09-28 02:35:47,37.32446,-122.39993,37.324478,-122.399917,0.001,At Woodside - Accident.,1, La Honda Rd,L,La Honda,San Mateo,CA,94020-9701,US,US/Pacific,KPAO,2016-09-27 20:47:00,66.2,NA,78,29.85,10,NW,5.8,NA,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-1387594,MapQuest,201,2,2019-01-07 08:37:40,2019-01-07 09:07:34,36.812515,-76.205666,NA,NA,0,Accident on VA-407 Indian River Rd at VA-409 Providence Rd.,6096,Indian River Rd,R,Virginia Beach,Virginia Beach,VA,23464-3804,US,US/Eastern,KORF,2019-01-07 08:51:00,43,36,68,30.47,10,NE,13.8,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-521148,MapQuest,201,2,2020-06-02 09:00:57,2020-06-02 10:01:16,42.549751,-70.93058,NA,NA,0,Accident on Endicott St at Needham Rd.,99,Needham Rd,R,Danvers,Essex,MA,01923-3762,US,US/Eastern,KBVY,2020-06-02 08:53:00,56,56,60,29.92,10,VAR,3,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-295535,MapQuest,201,2,2016-08-18 13:30:29,2016-08-18 14:00:29,29.761284,-95.3666,NA,NA,0,Accident on Capitol St at Smith St.,598,Capitol St,R,Houston,Harris,TX,77002,US,US/Central,KMCJ,2016-08-18 14:35:00,75.2,NA,94,30.01,10,Calm,NA,NA,Clear,True,False,True,False,False,False,True,False,False,False,False,True,False,Day,Day,Day,Day
A-661441,MapQuest,201,3,2020-01-16 12:34:19,2020-01-16 13:33:53,40.866253,-74.00843,NA,NA,0,Center lane blocked due to accident on I-95 Northbound at Exits 69 70 70A-B I-95 Express Ln.,NA,I-80 W,R,Teaneck,Bergen,NJ,07666,US,US/Eastern,KTEB,2020-01-16 12:51:00,48,40,44,29.87,10,NW,26,0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3301458,Bing,NA,2,2018-07-25 16:47:20,2018-07-25 17:16:47,26.68089,-80.16525,26.68735,-80.160576,0.531,Between US-98/SR-80/Southern Blvd/Exit 97 and Jog Rd/Exit 98 - Accident. Right lane blocked.,NA,Ronald Reagan Tpke,R,West Palm Beach,Palm Beach,FL,33413,US,US/Eastern,KPBI,2018-07-25 16:46:00,79,NA,84,29.97,10,SSE,3.5,0.4,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1018854,MapQuest,201,2,2019-07-05 08:56:42,2019-07-05 09:56:29,34.81992,-82.20871,NA,NA,0,Accident on Anderson Ridge Rd at Roper Mountain Rd.,670,Anderson Ridge Rd,R,Greer,Greenville,SC,29651-7639,US,US/Eastern,KGSP,2019-07-05 08:53:00,73,73,93,29.14,2,N,3,0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2523186,Bing,NA,2,2017-01-06 18:38:02,2017-01-07 00:38:02,40.55399,-74.31778,40.5559,-74.3187,0.141,At US-1/Exit 130 - Accident.,NA,Garden State Pkwy N,R,Iselin,Middlesex,NJ,08830,US,US/Eastern,KLDJ,2017-01-06 18:35:00,30.9,26.2,41,30.18,10,NW,4.6,NA,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-295565,MapQuest,201,2,2016-08-18 16:15:00,2016-08-18 16:45:00,29.728987,-95.531418,NA,NA,0,Accident on Westerland Dr at Richmond Ave.,NA,Westerland Dr,R,Houston,Harris,TX,77063,US,US/Central,KMCJ,2016-08-18 16:15:00,80.6,NA,79,29.99,10,NNE,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1741746,MapQuest,201,2,2018-08-29 08:36:01,2018-08-29 09:20:28,30.17869,-81.513962,NA,NA,0,Left lane blocked due to accident on FL-9B Southbound at I-295.,NA,FL-9B S,R,Jacksonville,Duval,FL,32256,US,US/Eastern,KNIP,2018-08-29 08:53:00,78.1,NA,81,30.17,10,North,10.4,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1545890,MapQuest,201,2,2018-11-26 10:54:46,2018-11-26 11:23:58,30.251652,-81.584663,NA,NA,0,Left lane blocked due to accident on FL-202 J Turner Butler Blvd Westbound at Belfort Rd.,NA,J Turner Butler Blvd W,R,Jacksonville,Duval,FL,32216,US,US/Eastern,KCRG,2018-11-26 10:53:00,72,NA,97,29.85,10,SSW,10.4,0,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-133694,MapQuest,222,3,2016-10-05 19:44:54,2016-10-05 20:28:53,27.408381,-80.400337,NA,NA,0,Queueing traffic and right lane blocked due to accident on FL-91 Southbound at Exit 152 FL-70 Okeechobee Rd.,NA,Florida's Tpke S,R,Fort Pierce,St. Lucie,FL,34945,US,US/Eastern,KFPR,2016-10-05 19:53:00,81,NA,88,29.83,10,ENE,5.8,0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3375594,Bing,NA,2,2018-01-29 00:15:16,2018-01-29 06:15:16,42.29192,-84.25604,42.29176,-84.26375,0.394,At Race Rd/Exit 147 - Accident. Left lane blocked.,NA,I-94 W,R,Grass Lake,Jackson,MI,49240,US,US/Eastern,KJXN,2018-01-29 00:56:00,30,20,82,30.3,10,NNE,12.7,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-142767,MapQuest,201,3,2016-07-04 10:32:13,2016-07-04 11:02:13,29.137419,-81.118309,NA,NA,0,Accident on I-4 Westbound at Exit 129 US-92 International Speedway Blvd.,NA,I-4 W,R,Daytona Beach,Volusia,FL,32124,US,US/Eastern,KDAB,2016-07-04 10:53:00,90,NA,63,30.18,10,WSW,4.6,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1965365,MapQuest,201,2,2018-04-20 07:59:56,2018-04-20 08:29:29,36.159836,-95.95816,NA,NA,0,Accident on Lewis Ave at Admiral Blvd.,2399,E Admiral Blvd,L,Tulsa,Tulsa,OK,74110-5212,US,US/Central,KTUL,2018-04-20 07:53:00,46,41,66,30.37,10,SE,10.4,NA,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-30101,MapQuest,201,3,2016-09-06 10:30:20,2016-09-06 11:00:20,37.645321,-122.4496,NA,NA,0,Accident on I-280 Southbound at Westborough Blvd.,NA,I-280 S,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,2016-09-06 10:56:00,66.9,NA,66,29.89,10,NE,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1137363,MapQuest,201,2,2019-06-25 10:51:43,2019-06-25 11:36:20,33.455292,-82.096863,NA,NA,0,Accident on Lexington Way at Madison Ln.,3262,Lexington Way,R,Augusta,Richmond,GA,30909-9226,US,US/Eastern,KDNL,2019-06-25 10:53:00,NA,NA,NA,29.59,NA,,NA,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1025328,MapQuest,201,2,2019-07-10 11:44:20,2019-07-10 12:29:26,42.915798,-78.672157,NA,NA,0,Accident on Walden Ave at CR-57 Central Ave.,358,Central Ave,L,Lancaster,Erie,NY,14086-1604,US,US/Eastern,KBUF,2019-07-10 11:54:00,86,86,48,29.24,10,SW,9,0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3067243,Bing,NA,2,2019-10-04 23:54:00,2019-10-05 00:27:30,33.974039,-118.080118,33.974039,-118.080118,0,At Washington Blvd/Slauson Ave - Accident.,NA,Washington Blvd,R,Whittier,Los Angeles,CA,90606,US,US/Pacific,KEMT,2019-10-04 23:53:00,62,62,67,29.9,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2425545,MapQuest,241,2,2017-08-04 23:42:41,2017-08-05 00:11:55,33.847889,-117.856117,NA,NA,0,HOV #1 #2 lane blocked due to accident on CA-91 Westbound at Kraemer Blvd. SigAlert issued.,NA,CA-91 W,R,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2017-08-04 23:53:00,70,NA,84,29.93,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2233710,MapQuest,245,3,2017-11-04 05:53:59,2017-11-04 06:23:36,40.704048,-73.817215,NA,NA,0,Two lanes blocked due to accident on I-678 Van Wyck Expy Southbound at Van Wyck Expy.,NA,Hillside Ave,R,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2017-11-04 05:51:00,46,42.5,68,30.3,10,North,6.9,NA,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-2277097,MapQuest,201,3,2017-11-28 16:58:56,2017-11-28 17:43:13,25.899784,-80.209885,NA,NA,0,Left lane blocked due to accident on I-95 Northbound at Exit 10B FL-916 Opa Locka Blvd.,NA,I-95 S,R,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2017-11-28 16:53:00,77,NA,79,30.09,10,ENE,10.4,0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1933520,MapQuest,201,2,2018-04-05 18:26:34,2018-04-05 19:11:22,33.447025,-82.003647,NA,NA,0,Accident on Sullivan Rd at Hollis Rd.,2226,Sullivan Rd,L,Augusta,Richmond,GA,30901-4246,US,US/Eastern,KDNL,2018-04-05 18:53:00,66.9,NA,17,30.12,10,ENE,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3174605,Bing,NA,2,2019-03-02 20:34:46,2019-03-03 00:34:46,45.545596,-122.229441,45.55371,-122.18749,2.106,At Bridal Veil Rd/Exit 28 - Accident.,NA,I-84 E,R,Corbett,Multnomah,OR,97019,US,US/Pacific,KTTD,2019-03-02 20:53:00,33.1,21.5,64,30.19,10,East,19.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-150530,MapQuest,201,2,2016-10-31 07:51:21,2016-10-31 08:20:39,34.087688,-84.483994,NA,NA,0.01,Lane blocked on exit ramp due to accident on GA-92 both ways at Trickum Rd.,NA,Highway 92,R,Woodstock,Cherokee,GA,30188,US,US/Eastern,KRYY,2016-10-31 07:47:00,53.6,NA,82,30.13,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-822588,MapQuest-Bing,201,2,2019-10-15 08:59:10,2019-10-15 09:43:51,33.964275,-118.120209,NA,NA,0,Right hand shoulder blocked due to accident on I-5 Southbound at Exit 126A Paramount Blvd.,NA,Paramount Blvd,R,Downey,Los Angeles,CA,90240,US,US/Pacific,KCQT,2019-10-15 08:52:00,67,67,59,29.81,8,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3428296,Bing,NA,2,2017-08-07 08:35:04,2017-08-07 14:35:04,41.7754,-72.66824,41.77161,-72.66877,0.263,Between I-84/Trumbull St/Exit 32 and State St/Exit 31 - Accident.,NA,I-91 S,R,Hartford,Hartford,CT,06120,US,US/Eastern,KHFD,2017-08-07 08:53:00,66.9,NA,76,30.09,10,South,6.9,NA,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2489399,Bing,NA,2,2016-05-27 10:31:32,2016-05-27 16:31:32,33.67911,-115.96946,33.6778,-115.96189,0.445,At Cactus City Rest Area - Accident.,NA,I-10 E,R,Desert Center,Riverside,CA,92239,US,US/Pacific,KBLH,2016-05-27 10:52:00,84.9,NA,25,29.81,10,Variable,3.5,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2053969,MapQuest,241,2,2018-02-01 23:33:39,2018-02-02 00:18:18,38.573208,-122.840469,NA,NA,0,Lane blocked due to accident on Old Redwood Hwy both ways at Eastside Rd.,11498,Eastside Rd,R,Healdsburg,Sonoma,CA,95448-9320,US,US/Pacific,KSTS,2018-02-01 23:53:00,48.9,NA,93,30.12,10,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3036892,Bing,NA,2,2019-12-04 05:33:00,2019-12-04 06:45:26,35.489998,-120.673221,35.489998,-120.673221,0,At Traffic Way/Exit 220A - Accident.,NA,El Camino Real S,R,Atascadero,San Luis Obispo,CA,93422,US,US/Pacific,KPRB,2019-12-04 05:28:00,52,52,93,28.96,3,WNW,13,0.14,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-410958,MapQuest,201,2,2017-04-13 11:35:40,2017-04-13 12:20:09,28.625608,-81.462296,NA,NA,0.01,Accident on Beggs Rd at Bell Blvd.,6401,Beggs Rd,R,Orlando,Orange,FL,32810-2507,US,US/Eastern,KORL,2017-04-13 11:53:00,81,NA,42,30.2,10,East,12.7,NA,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2724411,Bing,NA,3,2020-05-28 18:09:34,2020-05-28 18:39:34,40.46163,-79.92204,40.46163,-79.92204,0,At Roup Ave - Accident.,6298, Centre Ave,R,Pittsburgh,Allegheny,PA,15206,US,US/Eastern,KAGC,2020-05-28 17:53:00,80,80,58,28.64,10,SSW,9,0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-66912,MapQuest,201,3,2016-10-25 10:35:14,2016-10-25 11:13:00,34.310005,-118.486099,NA,NA,0.01,Right hand shoulder blocked due to accident on I-5 Southbound after Exits 161A 161B I-210.,NA,Golden State Fwy S,R,Sylmar,Los Angeles,CA,91342,US,US/Pacific,KWHP,2016-10-25 10:53:00,68,NA,56,30.17,8,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3056112,Bing,NA,2,2019-12-17 06:33:00,2019-12-17 07:07:46,34.060539,-118.215215,34.060539,-118.215215,0,At I-10 - Accident.,NA,Golden State Fwy S,R,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2019-12-17 06:52:00,44,44,49,30.07,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1066773,MapQuest,406,3,2019-08-02 19:51:13,2019-08-02 21:21:40,41.929871,-86.569473,NA,NA,1.32000005245,Entry ramp to Red Arrow Hwy Northbound at Exit 16 from I-94 Eastbound closed due to accident.,NA,Rambo Rd,R,Bridgman,Berrien,MI,49106,US,US/Eastern,KBEH,2019-08-02 19:53:00,74,74,62,29.41,10,VAR,5,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1986783,MapQuest,201,3,2018-03-01 15:14:49,2018-03-01 16:14:36,33.672543,-80.89772,NA,NA,0,Accident on I-26 Westbound after Exit 136 SC-6 Caw Caw Hwy.,NA,I-26 W,R,Saint Matthews,Calhoun,SC,29135,US,US/Eastern,KOGB,2018-03-01 14:25:00,80.1,NA,48,29.74,10,WSW,25.3,0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-801625,MapQuest,201,2,2019-12-24 04:07:13,2019-12-24 04:51:50,32.548279,-83.597054,NA,NA,0,Accident on GA-247 at Old Ga-96.,505,GA Highway 247 S,L,Bonaire,Houston,GA,31005-3866,US,US/Eastern,KWRB,2019-12-24 03:56:00,56,56,97,29.54,10,NNE,5,0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3242000,Bing,NA,4,2018-11-19 07:23:19,2018-11-19 07:52:54,33.90417,-84.35913,33.90336,-84.36105,0.124,Ramp closed to 4a - Road closed due to accident.,NA,GA-400 S,R,Atlanta,Fulton,GA,30342,US,US/Eastern,KPDK,2018-11-19 07:33:00,37,NA,96,30.17,1.8,Calm,NA,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2710170,Bing,NA,4,2017-07-18 16:49:31,2017-07-18 22:49:31,28.60544,-81.537636,28.611455,-81.53686,0.418,Closed at CR-437A/Ocoee-Apopka Rd/Exit 30 - Road closed due to accident.,NA,FL-429 N,R,Apopka,Orange,FL,32703,US,US/Eastern,KORL,2017-07-18 16:53:00,90,NA,59,30.05,10,North,4.6,0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-714889,MapQuest,201,2,2020-02-14 07:58:48,2020-02-14 09:20:35,37.525967,-77.527184,NA,NA,0,Accident on VA-76 Powhite Pkwy Northbound at VA-150 Chippenham Pkwy.,NA,Powhite Pkwy N,R,Richmond,Richmond City,VA,23225,US,US/Eastern,KFCI,2020-02-14 07:56:00,38,34,70,29.97,10,W,5,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2757807,Bing,NA,1,2020-05-09 00:14:35,2020-05-09 00:29:35,38.55163,-121.4324,38.55163,-121.4324,0,At 65th St - Accident. Hard shoulder blocked.,NA,US-50 E,R,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2020-05-09 00:53:00,65,65,54,29.8,10,CALM,0,0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2024691,MapQuest,201,2,2018-03-21 18:51:53,2018-03-21 20:06:39,43.011379,-85.738434,NA,NA,0,Accident on Royal Vista Dr at Valleydale Dr.,2898,Valleydale Dr NW,L,Grand Rapids,Kent,MI,49534,US,US/Eastern,KGRR,2018-03-21 18:53:00,39.9,35.1,32,30.11,10,NE,6.9,NA,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2313428,MapQuest,201,2,2017-10-16 09:39:58,2017-10-16 10:09:23,27.450981,-82.530357,NA,NA,0,Right lane blocked due to accident on US-301 Southbound at 51st Ave.,5001,US Highway 301,R,Bradenton,Manatee,FL,34203,US,US/Eastern,KSRQ,2017-10-16 09:53:00,80.1,NA,87,30.01,10,ESE,4.6,NA,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-539203,MapQuest,241,3,2020-05-18 08:49:45,2020-05-18 09:59:00,41.231991,-95.853317,NA,NA,0,Lane blocked due to accident on I-29 Southbound at Exit 49 IA-192 Expressway St.,NA,I-29 S,R,Council Bluffs,Pottawattamie,IA,51501,US,US/Central,KOMA,2020-05-18 08:52:00,54,54,83,28.93,10,N,14,0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-15404,MapQuest,201,3,2016-11-06 16:56:13,2016-11-06 17:40:53,37.700928,-121.827332,NA,NA,0.01,Accident on I-580 Eastbound at Exit 48 El Charro Rd.,NA,I-580 E,R,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-11-06 16:53:00,68,NA,65,30.09,10,Calm,NA,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-984119,MapQuest,201,2,2019-09-17 15:26:41,2019-09-17 16:41:28,29.72448,-95.441345,NA,NA,0,Accident on Law St at Weslayan St.,5257,Weslayan St,L,Houston,Harris,TX,77005-1045,US,US/Central,KMCJ,2019-09-17 15:26:00,79,79,88,29.76,5,ENE,15,0.13,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3308752,Bing,NA,2,2018-06-15 17:41:47,2018-06-15 23:41:47,40.697623,-111.980582,40.69661,-111.98094,0.072,At UT-171/W 3500 S/W 35th S - Accident.,3444, Bangerter Hwy,L,West Valley City,Salt Lake,UT,84120,US,US/Mountain,KU42,2018-06-15 17:35:00,81.1,NA,27,29.65,10,North,9.2,NA,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2326248,MapQuest,201,3,2017-10-21 16:56:42,2017-10-21 17:26:29,37.400097,-121.876106,NA,NA,0,Accident on I-680 Southbound at Exits 5 5B Capitol Ave.,NA,I-680 S,R,San Jose,Santa Clara,CA,95132,US,US/Pacific,KSJC,2017-10-21 16:53:00,70,NA,35,30.23,10,WNW,9.2,NA,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1133939,MapQuest,201,2,2019-06-23 05:30:16,2019-06-23 06:45:01,37.340183,-120.593781,NA,NA,0,Accident on CA-99 Southbound at Exit 195 Bell Ln.,NA,CA-99 S,R,Atwater,Merced,CA,95301,US,US/Pacific,KMER,2019-06-23 05:35:00,59,59,88,29.7,10,CALM,0,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3095060,Bing,NA,2,2019-10-26 19:26:00,2019-10-26 20:59:41,36.764136,-119.951833,36.764136,-119.951833,0,At N Grantland Ave - Accident.,1912, N Westlawn Ave,R,Fresno,Fresno,CA,93723-9665,US,US/Pacific,KFAT,2019-10-26 19:53:00,73,73,35,29.37,10,NW,3,0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
